1155224281	48.5293081	44.4928622	Железнодорожная	2020085		
1155294380	48.5088977	44.5366923	Красноармейская	2020090		
1155294413	48.5122124	44.5266864	Судоверфь	2021030		
1155494858	48.5712447	44.4485033	Волгогрэс	2020967		
1155494883	48.5808471	44.4408786	Бекетовская	2020837		
1156283820	61.7996972	48.6779711	Тыва	2010118	281495	
1156535286	57.6541081	39.7768150	285 км	2010895		
1156535287	57.7550026	39.5368603	Чёбаково	2010206		
1156535288	57.8244895	39.2550185	Чижово	2011263		
1156535291	57.7089488	39.6872320	Тенино	2011265		
1156535298	57.8047485	39.3404987	Ваулово	2010205		
1156535300	57.6739511	39.7596127	Молот	2011266		
1156535302	57.8713250	39.1489273	Лом	2010204		
1156535303	57.6339262	39.8139921	Депо	2010379		
1156535312	57.9125384	39.0589532	Пиняги	2011262		
1156535314	57.9606818	38.9815151	Торопово	2011261		
1157169726	55.1527275	72.6914369	Любинская	2044677		
1157491393	55.0586617	38.1512314	Сотниково	2000596	192501	
1157598114	54.8497011	46.5784305	Алатырь	2060335	247600	
1158960585	56.5139970	31.6479592	Торопец	2004479	067706	
1159872472	55.0177713	60.0826222	Миасс-II	2040427	805571	
1161099083	56.2211523	32.7789086	Нелидово	2004480	064708	
1161100303	56.2285294	32.9535151	Паникля	2004469	064619	
1161677317	60.7155586	28.7507190				
1161746598	64.6320889	30.7891137	Костомукша-Товарная	2004121	027802	
1163216555	56.2453783	32.3787609	Земцы	2004471	064820	
1165017127	55.1102030	83.0041241	Иня-Восточная	2045845		
1166347797	58.7000876	59.5087607				
1166347875	58.7002891	59.5089993				
1166347908	58.7002904	59.5087648				
1166347982	58.7000863	59.5089952				
1166384108	58.3129014	59.7926588	Благодать	2030508	773205	
1168000150	56.3079263	43.9332257	Родина			
1168216251	53.7715782	83.4088884	Воронежская-Молодёжная	2044756		
1169765671	56.2044534	33.4880605	Оленино	2004466	064500	
1171826691	56.2210612	33.1467060	Мостовая	2004468	064604	
1172386481	54.7835976	32.1025309	Новосмоленская	2000472	176405	
1172909169	45.0298519	34.0340636				
1173757077	57.0694380	64.4096370	Бахметское	2030251	792403	
1173780644	57.2542011	60.1191562	Верх-Нейвинск	2030150	771200	
1173790751	60.1581249	59.9446334	Североуральск			
1174785244	55.3531453	59.4035331	Куса	2040454		
1176877081	45.1595355	33.9229534	Сторожевое	2210837		
1181445966	53.1639029	59.9645736	Джабык	2040394		
1183570665	54.8107993	32.1241426	Смоленск-Сортировочный	2000911	170004	
1186058280	52.7685441	52.2704393	Бузулук	2040360		
1186108803	59.6458842	33.2144948	Цвылёво	2004671	047613	
1187972138	56.4835302	43.5772696	Балахна	2061406	261805	
1191038358	52.7694532	87.9058083	Таштагол	2028126	866403	
1192355080	52.2598479	79.1984265	Ключи-Славгородские			
1192355086	52.7220359	79.5186653	Яготинская	2044851		
1193564302	59.4918189	30.3610087	Сусанино	2005454	059038	
1194364378	67.5922577	33.4204612	Апатиты-2		016009	
1195215710	62.7379487	32.6977671	Аконъярви	2004288	026809	
1197134776	53.1822768	78.4771128	Айнак	2044733		
1197134808	53.3323761	78.3291506	Бурла	2044732		
1197134823	53.1292819	78.5149399	Красный Дол	2044734		
1197285917	51.9048258	55.2152574	Остановочный пункт N 201			
1197888771	52.8200519	79.9021214	Новоблаговещенка	2044790		
1197888790	52.9287239	80.4620723	Леньки	2044846		
1197888813	52.8933858	80.2563405	Хорошавка	2044847		
1198083887	52.3649886	82.5327288	Язевка-Сибирская	2044863		
1198083956	52.2160840	82.2606418	Шипуново	2044890		
1199223585	54.2100728	45.2064004	Саранск-2	2024988		
1199879752	54.1300857	45.1398747	Ялга	2024535		
1199913623	54.2772679	45.3087428	Елоховка	2024534		
1200590528	50.5928761	36.6063516	Белгород	2014370		
1200975125	57.0039366	34.9516430	Торжок-Южный	9990172	069006	
1201658150	53.3940229	33.2061474	Клетня	2000422	178701	
1203813399	61.3739587	31.8413214	Салми	2004308	024700	
1203956894	54.1925545	56.3270039	Тюкунь	2024761		
1204515346	56.3137902	41.6327934	Крестниково	2060715	263336	
1205898687	69.4854249	88.4218222	Маяк			
1207364027	59.8869933	30.3343131				
1207364789	59.8870326	30.3340646				
1207364918	59.8872857	30.3342234				
1207365372	59.8872465	30.3344719				
1208011774	47.7313894	40.1380850	11 км	2064616		
1208986363	53.7427307	87.7441872	Мыски	2028139	864705	
1210570778	54.0626844	45.0924221	626 км	2024944		
1211384192	43.3298442	45.1577457	Серноводск-Кавказский	2064053		
1211384626	43.2294200	44.7693120	Назрань	2000017		
1213245825	54.1116033	42.7030903	Тёплый Стан	2024503	640304	
1213567267	54.7784336	34.3423247	Угра	2000848	174700	
1214887949	53.5463830	84.5229480	Шпагино	2044823		
1214887966	53.8470818	85.4319767	Голуха	2044819		
1214974987	50.3985078	118.6367636	Досатуй	2050123		
1214989206	55.4077787	65.5353776	Утяк	2040523		
1215003898	50.3834912	117.6062260	Арамогойтуй	2002683		
1215727584	51.7864728	104.2266138	Маритуй	2054655	933430	
1215799981	60.8928096	61.5035693	Оус	2030173	777808	
1216101734	50.1497778	118.0609314	Краснокаменск	2050393		
1216114051	53.9648127	38.2244007	Руднево	2000300	224219	
1216130906	48.6681762	44.4599120	Ельшанка	2020834		
1216213652	53.9752316	38.1741826	Узловая-I	2000230	224204	
1216375600	45.3831033	36.4800644	Керченский Завод	2210315		
1216509637	45.3598495	40.6998039	Гулькевичи	2064225	529605	
1218837710	56.7176071	36.7885942	Конаково ГРЭС	2005350	061201	
1218986920	51.6842358	38.9540245	226 км	2014070		
1219382759	51.4823041	40.4200018	Анна	2014495	591201	
1219750137	49.6200171	128.6523443	Поярково-Перевалка			
1219750187	49.8287636	128.9133875	Воскресеновка	2050488		
1221316079	54.3016132	48.3115117	Ульяновск 3	2024621	645100	
1222797528	56.2337529	34.2408790	Муравьёво	2004463	063014	
1222821461	50.4035488	36.8921734	Шебекино	2014664		
1223264003	53.8887466	45.7519254	Сура	2024518		
1224119538	61.0882589	40.2791537	Мелентьевский	2004130		
1224639476	59.5600850	30.9043204	Зареченская	2004760	031225	
1224650644	59.6603706	30.8426625	Пустынька	2004943	032105	
1225219153	51.8857186	37.1031556	Головинка	2000326	209115	
1226827475	54.9375677	73.3284805	Карбышево 1	2044830		
1226827476	54.9453462	73.1890326	Входная	2044682		
1227932118	48.5602704	45.8119229				
1227932124	48.5601211	45.8121713				
1227932371	48.5600346	45.8120526				
1227932683	48.5601839	45.8118042				
1227932859	48.5611966	45.9015535	Узловая			
1227957079	51.7660263	113.0016908				
1227957176	51.7660240	113.0020734				
1227957187	51.7659131	113.0020716				
1227957240	51.7659154	113.0016891				
1229525441	65.4893696	58.3862454	Янью	2011199		
1229547040	65.5510287	58.5963986	Джинтуй	2011198		
1229547058	65.6142111	58.9644294	Косью	2010076		
1229547103	65.5727743	58.7739043	Изъяю	2011197		
1229862424	65.1583206	57.2344773	Печора	2010240		
1232387707	56.0299949	35.5117388	Шаховская	2000040	197702	
1232609380	58.4480475	33.3823164	Кулотино	2004581	053924	
1236953759	53.5566615	41.2972305	Ягодное	2024559		
1236953773	53.7086177	40.9890789	Вёрда	2024556		
1236953892	53.5057464	41.4285911	Хлудово	2024561		
1237138881	53.1332311	34.9814682	Карачев	2000433	200500	
1237193963	53.2089621	34.6691367	Белые Берега	2001113	200407	
1237658829	59.1007155	42.2650961	Солигалич			
1237994480	50.4499162	136.9021919	Комсомольск-Сортировочный	2035702		
1238230474	51.8776144	36.9147116	Щигры	2000324	209007	
1238490215	50.6976523	136.9011761	Хальгасо	2048077		
1238530766	50.2876830	127.5422238	Благовещенск	2050300		
1238769329	59.4779435	33.8388365	Бокситогорск			
1239262039	56.8078770	62.3776355	Пышминская			
1239291322	56.8511017	62.6131037	Кокшаровский	2030244	793001	
1240806125	53.2829063	41.0634512	Ламки	2014408		
1240806142	53.2355013	41.3627620	Челновая	2014409		
1240904123	53.4960586	42.5970453	Земетчино	2024568		
1243617087	51.0095717	59.9015437	Горный Лен	2040374		
1243639033	51.7466155	58.8388703	Ириклинск			
1245464207	67.5493290	30.4816104	Ковдор	2004388	015400	
1245948409	44.9250843	41.8170433				
1245948441	44.8638923	41.4337367				
1245949111	44.8902881	41.6452193				
1245949184	44.8736688	41.5659443	Николаевская			
1246739552	47.1382349	39.7555624	Батайск	2064105		
1247359575	51.4730908	58.4338523	Гай	2040332		
1247896034	54.0410553	61.6317530	Троицк-ГРЭС	2040257	803951	
1247896148	54.0459538	61.6097990	Золотая Сопка	2040408	803701	
1248497919	51.9429536	79.4769089	Николаевка-Алтайская	2044856		
1248602256	51.1161653	54.6104878	Цвиллинга			
1248602280	51.0815868	54.4531767	Базырово	2704979		
1248664013	51.1145637	55.3362032	Чашкан	2704984		
1248664015	51.1493097	55.1010665	25 км			
1248664016	50.9778528	55.6942182	Шолак-Су	2704790		
1248664017	51.0849159	55.4179543	Разъезд N 27			
1249039806	45.2807477	36.9929052	Тамань	2064174		
1249811451	53.6109730	34.2243262	Стайная			
1252104407	54.5620040	83.3269936	Ложок	2044791		
1252496483	59.7197814	30.9527983	Войтоловка	2004944	030237	
1253804164	53.7912886	39.5319687	Коготково			
1255084963	48.7862240	44.8154243	Трубная	2020121		
1255554417	57.2749660	103.7627689	Рудногорск	2054794		
1255673182	59.7164237	32.9452701	Валя	2004214	047647	
1255673200	59.8458537	32.5905105	Мыслино	2004216	047844	
1255673256	59.6607478	33.0786417	Черенцово	2004213	047628	
1256480988	42.7974833	132.8961344	Мыс Астафьева	2034725		
1256880539	54.9819060	58.0388298	Яхино	2040689		
1257706916	53.1488524	103.0845294	Черемхово	2054305		
1259654809	48.0493657	39.6514966	Довжанська	2214268	500908	
1259895526	45.4014961	34.2164547	Краснопартизанская	2210763		
1261014190	59.8767556	32.4955872	Куколь	2005435	047825	
1261637853	49.9746890	143.2689331	Первомайское			
1261637919	49.9240132	143.2704761	Лесная			
1261676857	59.4257740	56.9423137				
1263213599	44.6756859	39.6792649	Комсомольская	2064083	534336	
1263246380	48.8258413	44.8398159	Химическая			
1264749328	59.5542515	33.9534168	Батьковская			
1264749330	59.5870607	33.7766081	Дыми	2004211	047416	
1264749331	59.5232761	33.9013780	Нужница			
1264749334	59.4646944	33.8190300	Бор			
1264749335	59.5357606	33.9403716	Известковая			
1264749336	59.6135461	33.6325548	Астрачи	2004212	047420	
1264756884	59.4308738	33.8522802	33-й Рудник			
1264756911	59.3991448	33.8373011	Паньково			
1264765995	59.3756087	33.8374090	Дороховая			
1264874600	59.5021267	34.4940040	Коли	2004664	047100	
1265162406	54.9376437	20.1131764				
1265162461	54.9377283	20.1131659				
1265162467	54.9376308	20.1128606				
1265162491	54.9377153	20.1128501				
1266336016	56.8221007	85.6076125	Итатка	2029003		
1266344809	58.2780773	85.1815024	Санджик	2028576		
1267902994	54.5296185	61.3071888	Формачёво	2040412		
1268253415	59.6239415	56.7231973				
1268368676	50.0798573	38.0576161	Уразово	2014411		
1268572317	45.2866986	35.0661798	Новофёдоровка	2210731		
1268695967	45.5246634	34.6555715	30 км	2210318		
1268703404	45.5879777	34.5687709	Азовская	2210805		
1270107371	57.1445381	61.0476886	Адуй	2030213	785403	
1270107866	57.2655701	61.2287071	Костоусово	2030211	785518	
1270124438	45.6071035	34.3415964	Отрадная	2210813		
1270761876	55.2162877	62.7320994	Щучье	2040496		
1270796082	58.4083705	33.3022382	Поддубье			
1270909477	53.4923351	39.6159267	Урусово	2014401		
1271074752	53.5073828	83.8432761	Повалиха	2044827		
1271074756	53.3715076	83.8736076	Присягино	2044826		
1271659088	50.3684942	127.6158114	Моховая Падь	2050131		
1272751003	52.6630826	34.5172305	Погребы	2000822	204501	
1273405380	56.3148536	40.9309299	Тереховицы	2060346	262920	
1273489621	56.3847500	41.1124491	Новки 2	2060348	262901	
1273505272	56.0279175	40.3846193	Улыбышево	2060368	242607	
1274420706	55.9501918	40.4435562	Головино	2061466	242522	
1275315283	52.3198244	42.4804454	Инжавино	2014008		
1275863013	53.0889230	91.3895169	Саяногорск			
1275863015	53.2055790	91.4511684	Алюмииевая			
1275931371	64.4093264	40.4791362	Васьково	2011176		
1278079413	58.5427471	36.1034464	Приданиха	2004563	042821	
1279070789	45.3636035	36.6114637	Крым	2078738		
1279088442	67.4701995	64.0268611	Воркута	2010040		
1279122332	49.6986054	39.8625771	Кантемировка	2014550		
1279246089	49.6061216	39.9731849	Кантемировка. Гартмашевский парк	2014556		
1280162298	55.6187235	40.6502239	Гусь-Хрустальный	2060373	242202	
1280208197	64.5412370	34.7754004	Беломорск	2004702	013000	
1282397682	48.8345070	44.6369536	Мечётка	2020040		
1282512407	55.5071318	41.0731629	Золотковский		243101	
1282528530	55.5059192	41.2159418	Алферово	2060383	243205	
1283152691	56.0888997	41.5397251	Восход	2060363	240705	
1283152694	55.9766239	41.6195587	Волосатая	2060366	240404	
1283192918	55.7754740	41.4712929	Юромка	2060774	240207	
1283241869	56.0189036	39.9778521				
1283241888	56.0208477	39.9879534				
1283241904	56.0191280	39.9776896				
1283241908	56.0210625	39.9878198				
1283589241	56.1219310	61.8994879	Нижняя	2040491	801509	
1288896509	48.8258786	44.6259826	Новая Спартановка	2021011		
1288924453	61.1470162	45.7370549	Ерга	2004160		
1289158597	57.6875483	28.3211633	Соловьи	2004967	070323	
1289158617	57.5845084	28.3140382	Черская	2004537	070304	
1289158619	57.6587586	28.3117317	Стремутка	2004064	070319	
1289158624	57.6205102	28.3152000	Дачи			
1289158625	57.7489337	28.3717825	Череха	2004065	070408	
1290048693	48.2219685	135.0793455	Корфовская	2034619		
1290213725	47.7710812	134.9109593	Дормидонтовка	2034626		
1290233991	47.4203161	134.5177270	Котиково	2034476		
1290441427	59.2453474	39.4944547	Дикая	2010177		
1290732456	56.4885358	41.1976182	Большаково	2010306		
1290785063	55.7074977	40.6156920	Комиссаровка	2060372	242306	
1290931659	57.6737625	39.7590008				
1290931660	57.6736130	39.7591997				
1290931661	57.6735441	39.7590186				
1290931662	57.6736938	39.7588194				
1290931663	57.6736856	39.7587981				
1290931664	57.6737412	39.7587241				
1290931665	57.6737493	39.7587452				
1290931666	57.6738322	39.7586348				
1290931667	57.6739004	39.7588140				
1290931668	57.6738170	39.7589249				
1290931669	57.6738271	39.7589513				
1290931670	57.6737717	39.7590250				
1293390104	55.6929472	60.7755620				
1293390119	55.6914415	60.7769567				
1293390132	55.6942594	60.7800037				
1293390134	55.6948520	60.7771606				
1293390136	55.6907944	60.7771177				
1293390151	55.6952269	60.7758946				
1293390152	55.6953176	60.7764203				
1293390154	55.6913735	60.7835389				
1293390185	55.6894397	60.7786626				
1293863260	62.6056196	40.3121087	Пукса	2010033		
1296659597	55.4881778	46.9482601	Вурнары	2060435	245501	
1296970172	52.5873541	34.5780648	Брасово	2000823	204605	
1297460967	47.3719115	41.8664824	Центральный			
1298692720	57.7788855	39.2908981	Варегово	2011231		
1300540866	59.2651614	39.8979040	Рыбкино	2011250		
1300926497	57.8368213	27.5756050	Koidula			
1301797727	55.2067194	59.5319855	Ай	2040435	806466	
1302061743	48.2607157	46.1587992	Владимировская Пристань			
1305959256	55.4463132	65.3894315	Мост-Тобол			
1305960715	55.4446921	65.2709130	Галкино	2041549		
1305961553	55.4250759	65.2577819	Курганка	2040506		
1305971740	55.4250510	65.3265355	Звёздочка			
1305971752	55.4320256	65.3287156	Пионерская			
1306430209	48.7606100	132.8981288	Биробиджан-2	2035608		
1306784620	52.9516278	83.3104283	Шиловский	2044859		
1307151698	53.1528647	47.5425363				
1307151702	53.1529346	47.5427988				
1307151726	53.1529139	47.5429352				
1307151733	53.1528422	47.5426847				
1307151755	53.1529263	47.5426539				
1307151756	53.1529061	47.5427868				
1307151766	53.1529669	47.5425795				
1307151787	53.1529538	47.5426655				
1307151791	53.1528108	47.5428917				
1307601641	50.8145821	40.6500856	Бутурлиновка	2014520		
1307944304	54.8066228	56.0976068	Черниковка	2024738		
1307946151	53.6171611	45.1087963	Гольцовка	2024541		
1307946282	53.3039037	45.0419460	Бессоновка	2024545		
1311834410	54.9579076	20.4733693				
1311834502	54.9580301	20.4733487				
1311834531	54.9581892	20.4733138				
1311835738	54.9579134	20.4734493				
1311835956	54.9580354	20.4734225				
1311836068	54.9578694	20.4733777				
1311836179	54.9578531	20.4731535				
1311836363	54.9581726	20.4730834				
1311896738	57.6605363	39.9625640	Яковлевская			
1311898020	57.6595278	39.9640136	Пионерская			
1311928879	56.1465388	101.6128111	Новобратск	2054717		
1312335010	52.8213956	44.7288072	Саловка	2014708	608205	
1312335045	52.7599864	44.6088642	Скрябино	2014709	608120	
1312719842	48.5469744	134.9817633	Покровка-Пристань			
1313260625	49.7701977	39.8179703	Журавка	2014555		
1314226683	52.3493407	56.0481905	Владимировская	2024777		
1314765447	48.5942070	133.8139349	Ин	2034790		
1316828880	61.1487661	41.3221604	Усть-Шоноша	2001774		
1317146153	61.0336532	43.6544055	Шурай	2010143		
1317844468	59.0620922	40.3037103	Туфаново	2011330		
1318602519	61.0826595	44.6124453	Лойга	2010138		
1318953949	61.1426864	45.1172337	Вонжуга	2010136		
1319790454	59.5601539	60.5930624	Каква	2030519	774320	
1321326485	64.6596981	30.7090021	Рудная			
1321741357	50.3624651	137.4960354	Селихин	2034642		
1322219222	54.2235001	57.5845032	Инзер	2024964		
1323202135	50.5524701	136.9896578	Комсомольск-на-Амуре	2034630	960103	
1323204102	50.6042494	137.0269943	Дзёмги			
1323445381	48.5688707	134.5777726	Волочаевка 2	2034669		
1323475049	48.5612906	134.4814659	Волочаевка-1	2034612		
1323513681	49.6930208	135.6327802	Разъезд № 18	2035607		
1323513684	49.2946080	135.1758492	Разъезд № 12	2035654		
1324618874	61.2397039	46.9491887	Пырский	2011227		
1324618922	61.2397880	46.7627902	Лименда	2011228		
1325717891	43.3082631	45.6857454	Грозный	2064180		
1325953580	53.9166638	32.9629375	Рославль 2	2000891	177431	
1326034525	51.2883504	34.7311620	Глушково	2000314	207302	
1326122680	54.8661332	124.3812983	Беленькая	2048020		
1327126088	54.8370987	56.1203711	Черниковка-Восточная	2024208		
1327126090	54.8126836	56.1370539	Шугуровка	2024207		
1327565008	60.8058076	28.4779950	Лужайка	2004025	021331	
1327720392	54.8324172	56.0906975	Бензин	2024214		
1327720401	54.8717799	56.0981298	Лощинная	2024209	655155	
1327720404	54.8596220	56.0946036	Новоуфимская			
1327720424	54.9279128	56.0778613	Загородная	2024213	655206	
1327737603	54.5144723	36.7613168	Ферзиково	2000372	187908	
1327881338	61.4964664	30.0007848	Ихала	2004260	023229	
1327881343	61.2356002	29.6880883	Хийтола	2004256	022404	
1329778029	53.6024146	33.6731467	Олсуфьево	2000419	178420	
1329784695	53.4768857	33.7927327	Тросна	2000423	178805	
1329784697	53.5311539	33.7246594	Жуковка	2000421	178504	
1329787164	53.4313979	33.9124686	Ржаница	2000424	178909	
1333130792	59.4805278	61.0426924	Морозково-Старое	2030545	776044	
1333447723	61.0792641	41.7590439	Верхняя Синега	2001651		
1333623832	54.4511828	57.1246735	Равтау	2024971		
1334652462	44.6107978	39.6222573	Тверская	2064084		
1336705282	52.3703114	32.1902573	Климов	2000790	202402	
1338193008	53.9119088	74.9043843	Иртышское	2044960		
1341528753	59.2825632	36.4296271	Сиуч	2004654	046249	
1342129747	50.1989433	138.9366095	Косграмбо	2035641		
1342930833	48.9422805	140.2768997	Советская Гавань-Город	2034502		
1343155840	47.6428423	40.8254677	Усть-Донецкая	2064677		
1343672391	47.2632943	38.8841910				
1343672465	47.2630234	38.8843687				
1343672480	47.2632477	38.8840368				
1343672636	47.2628989	38.8842655				
1343672686	47.2631686	38.8842734				
1343672722	47.2631794	38.8843092				
1343672728	47.2629455	38.8844198				
1343672842	47.2630342	38.8844044				
1344967970	51.2600431	34.2581834	Тёткино	2002009	209609	
1345502853	57.9462114	61.1668743	Ясашная			
1345538957	57.0599633	103.6352035	Песчанная			
1345538967	57.2467244	103.6986492	Погрузочная			
1347710772	56.8507028	51.8572647	Кокмож			
1347731119	55.0418533	83.2414608				
1347731465	55.0419557	83.2415458				
1347731609	55.0419256	83.2411954				
1347732018	55.0420280	83.2412805				
1348441236	56.2248485	43.1735538	Сейма	2060446	264502	
1348901197	51.4858414	46.1009896				
1348901200	51.4859617	46.1009044				
1348901202	51.4859010	46.1010009				
1348901204	51.4856345	46.1008941				
1348901206	51.4858806	46.1009616				
1348901209	51.4861920	46.1005553				
1348901211	51.4858903	46.1009557				
1348901213	51.4856801	46.1010876				
1348901215	51.4858315	46.1009474				
1348901217	51.4859878	46.1008885				
1348901219	51.4858715	46.1009231				
1348901221	51.4859812	46.1008603				
1348901222	51.4862285	46.1007100				
1348901223	51.4859740	46.1009565				
1352112316	47.2758782	39.2605797	Синявская	2064024		
1352131505	47.2446383	39.5087121	Хапры	2065142	510505	
1352565982	61.1522570	46.3499075	Реваж	2010129		
1352582871	61.0530763	43.9061237	Илеза	2010142		
1352582872	61.0727687	42.8413823	Кокшеньга	2010146		
1352582875	61.1332842	45.5104002	Ломоватка	2010134		
1352582878	61.0606242	44.1580868	Сулонда	2010141		
1352582896	61.0437785	43.4203130	Шангалы	2010144		
1355132783	56.3401654	29.3714809	Пустошка	2004512	066402	
1355421329	50.0541284	39.6615166	Райновская	2014552		
1356815701	55.1690946	34.3714625	Вязьма-Брянская	2000839	174409	
1356843245	51.6554527	36.1368647	Рышково	2000306	208108	
1357766574	56.7697549	32.4424700	Охват	2004483	068018	
1358151608	51.9655472	42.2521895	Обловка	2014447		
1358240156	50.2347845	43.0525715	Кумылга	2020785		
1358244380	69.4080677	30.7945238	Заполярная	2004409	018108	
1358275729	50.7608970	37.8701731	Новый Оскол	2014350		
1359227278	49.9679252	39.6964740	Митрофановка	2014553		
1359368638	46.5541147	39.6094492	Кущёвка	2064007		
1359526046	55.6307788	34.2959715	Новодугинская	2000844	173905	
1360094062	52.0155236	48.7936999	Пугачёвск	2020870		
1360579377	52.1831510	36.2755025	Возы	2000301	217200	
1360579387	51.9466552	36.3646560	Свобода	2000303	217408	
1361113033	64.6477577	30.7537234	Комбинатская			
1362535810	59.1239909	37.9496566	Череповец-Пристань			
1362988639	57.9248944	41.6765345	Судиславль	2010287		
1364159731	49.3177699	131.6619097	Перевальный	2048591		
1364159737	49.4580091	131.5510623	Таланджа	2048589		
1364159739	48.4891455	135.0406988	Хабаровск-Пристань			
1364159750	49.7133997	131.8188599	Эхилкан	2048587		
1365796432	60.9953752	46.7846249	Савватия	2010321		
1367722131	51.4067340	57.5851184	Медногорск	2040450		
1370144943	56.5278707	102.8645225	Речушка	2054779		
1371730163	59.8256602	30.3779485	Молодёжная			
1371730216	59.7417628	30.4198804	Царскосельская			
1375612770	45.8284772	41.4916324	Красная Гвардия	2064957	518600	
1375695675	53.5580886	37.9939762	Волово	2000136	224806	
1376414624	47.0647867	142.0525824	Холмск-Северный	2068500		
1376452675	58.7190221	50.1806675	Слободское	2060758	271008	
1376469491	58.5579899	50.1818675	Техническая			
1377079348	56.6588717	41.2630666	Шорыгино	2010304		
1377155960	57.2216949	41.9243600	Вичуга	2010296		
1377155962	57.1526817	41.6082199	Горкино	2010297		
1377155964	57.1352071	41.4834707	Каминский	2010298		
1377411347	48.3416077	39.7129217	Краснодон	2214160	505009	
1377619868	59.8057985	30.3884693	Шушары	2005166	033004	
1378070761	48.8544144	44.5758788	Орловка	2020383		
1378090912	48.8546865	44.3450304	Конный	2020130		
1378096221	49.4821989	43.8643333	Лог	2020789		
1378546703	62.9425912	41.4256032				
1378794167	51.8480428	40.8114528	Эртиль			
1381384137	41.8780332	48.3919383	Белиджи	2064224	544709	
1381384138	42.1221646	48.2051893	Дагестанские Огни	2064222	544408	
1382882439	51.2864230	128.1317542	Пионерская			
1382882445	51.3573622	128.1454558	Юность			
1383292020	46.5090996	39.0527446	Староминская-Ейская	2064210		
1385931449	58.6541252	37.2651551	Весьегонск	2004558	051604	
1386036189	58.3964487	36.6271006	Дынино	2003971		
1386036191	58.2054683	37.0623537	Остолопово	2004556	051318	
1386261860	56.3439258	30.1470606	Новосокольники	2004508	066602	
1386285389	57.2857362	29.8999277	Чихачёво	2004524	057333	
1386568481	54.3415040	48.8525641	Чердаклы	2024677		
1387067077	46.9576876	142.7257362	Южно-Сахалинск	2068400		
1388972919	55.3476042	34.4525583	Мещёрская	2000837	175120	
1389194047	57.4141782	60.2003182	Шурала	2030117	770832	
1392093129	54.8083332	31.6971247	Куприно	2000850	171121	
1392155393	65.2433032	34.4650366	Поньгома	2004375	013231	
1392342318	57.9701587	30.1362096	Леменка	2004604	057935	
1392342323	58.2166428	30.2337300	Низы	2004607	058016	
1393478257	56.9011325	34.9436384	Льняная	2004494	064002	
1393478259	56.8222890	34.9550363	Пожитово	2004530	063921	
1393478263	56.5371069	34.7782740	Станция Старица	2004496	063705	
1393513042	56.3395883	34.4480802	Есиповская	2004499	063118	
1393513046	56.4842943	34.6847835	Зарубино	2004497	063137	
1393990177	59.1169259	28.1857217	Рудничная	2004186	073105	
1396868643	48.5244467	40.3231675	Глубокая	2064568		
1396879013	48.4309902	40.2887371	Погорелово	2064569		
1396883272	48.1858697	40.4828049	Репная	2064577		
1396890536	48.1763506	40.5565464	Васильевский	2064578		
1396896671	48.1573953	40.6417958	Богураево	2064579		
1396943720	48.1609061	40.7167103	Какичев	2064581		
1396961690	48.1945434	40.9796572	Грачи	2064582		
1396964739	48.1761661	41.1160674	Жирнов	2064583		
1396974981	51.8386310	41.4689730	Жердевка	2014440		
1397008810	48.1907956	41.2839970	Тацинская	2064585		
1397012576	48.2413326	41.4784703	Ковылкин	2064590		
1397133213	55.0719577	74.8082719	Валерино			
1397133223	55.1246787	75.2187142	Колония			
1397171778	41.8253342	48.4829421	Самур	2064226	544802	
1397173730	41.9678871	48.3355036	Араблинский	2064223	544616	
1397174927	42.1642642	48.1146513	Мамед-Кала	2064221	544304	
1397176754	42.2228518	48.0705162	Берикей	2064219	544215	
1397187002	42.3869361	47.9878732	Каягент	2064218	544145	
1397204673	42.6597795	47.7215943	Ачи	2064214	543833	
1398064274	47.0421772	142.0406623	Холмск-Южный	2068511		
1398620793	48.5422126	42.5028071	Обливская	2020850		
1398647307	47.5651939	38.8590708	Матвеев Курган	2064032	511103	
1398649228	47.3291006	38.9375935	Кошкино	2064256		
1398663550	47.0463034	39.6953573	Койсуг	2064679	514101	
1398667300	47.0447110	39.8466634	Мокрый батай	2065251		
1399074249	47.9429457	41.9985054	Черкасская	2064592		
1399089877	47.0066372	42.2017157	Куберле	2064065		
1399095192	47.2566710	42.1662539	Кутейниковская	2064274		
1399125377	47.9022641	40.4900601	Садки-Ростовские			
1399133229	48.8105363	40.3708655	Старая Станица	2064565		
1399134524	48.7063948	39.8506990	Чеботовка	2064564		
1399137898	48.0694546	40.0142757	Заповедная	2064574		
1399138279	48.0485507	40.1266139	Новомихайловская	2065011		
1399139587	48.0463572	40.1906050	Зверевская	2064664		
1399199889	46.5375732	41.6089013	Шаблиевская	2064281		
1399205585	46.6964449	41.7065341	Пролетарская	2064044		
1399211262	46.8745092	42.0449491	Двойная	2064135		
1399223463	47.2788731	42.6014295	Гашун	2064271		
1399230806	47.4921835	42.9860445	Семичная	2064273		
1399428744	44.9028702	40.3595090	Дондуковская	2064077		
1399430952	44.8451761	40.0974127	Гиагинская	2064079		
1399431080	44.8051723	39.9590764	Гончарка	2064081		
1400720085	46.8701614	142.7467429	Христофоровка	2068456		
1401004219	47.6998199	40.2606081	Грушевский Антрацит	2064955		
1401090432	48.4266020	42.2176319	Чернышков	2020861		
1401122016	47.2481910	39.7644934	Победа			
1401210142	43.9570618	43.6455687	Аполлонская	2064038	537300	
1401255870	48.1745075	40.7936657	Белая Калитва	2064580		
1402018150	58.1325199	52.6696315				
